employee_id,department,job_level,salary_monthly,tenure_days,num_withdrawals_last_30d,num_withdrawals_last_90d,avg_withdraw_amount,avg_withdraw_pct_of_salary,last_withdraw_days_ago,savings_balance,other_loans,label_request_next_cycle
E15159,sales,junior,25000,182,0,0,2358.8397333750204,0.0943535893350008,159,4679.378848761478,0,0
E15160,support,mid,25000,115,0,1,1463.342485589844,0.058533699423593766,119,12787.13727371525,0,0
E15161,engineering,junior,35000,555,0,2,563.5947052600355,0.016102705864572443,140,3562.109597082111,0,0
E15162,support,mid,50000,222,0,0,869.2509732440216,0.01738501946488043,117,11204.010918142349,0,0
E15163,engineering,junior,20000,168,0,0,4286.572695644511,0.21432863478222558,142,4630.3675673138605,0,0
E15164,support,junior,25000,214,2,2,3394.122990956433,0.13576491963825732,26,5642.03944719841,0,0
E15165,sales,junior,20000,371,0,1,1342.871397582361,0.06714356987911804,97,2798.189949288238,0,0
E15166,sales,mid,25000,223,0,1,2293.4204547120858,0.09173681818848343,170,359.06467347902577,1,0
E15167,support,junior,35000,19,0,2,7493.089080954768,0.21408825945585053,138,267.84701149772127,0,0
E15168,hr,mid,25000,258,2,3,4527.39353231415,0.18109574129256603,32,1827.2915535615366,0,0
E15169,hr,mid,20000,118,0,0,1452.7732695048642,0.07263866347524321,144,1168.9688700190554,1,0
E15170,sales,mid,25000,309,1,2,3855.349257965429,0.15421397031861717,47,4143.587844576307,0,0
E15171,sales,junior,25000,64,0,1,6195.981431600094,0.24783925726400377,155,1331.5800173914045,0,0
E15172,hr,junior,20000,437,0,0,549.9494147182618,0.027497470735913087,92,13971.599703743152,0,0
E15173,hr,mid,50000,853,0,1,9028.925607909507,0.18057851215819012,124,1726.325127594258,0,1
E15174,support,junior,50000,578,0,1,9254.494489007144,0.18508988978014287,141,12866.856890967134,0,0
E15175,sales,senior,25000,357,0,0,1663.849047130004,0.06655396188520016,115,11677.33747442191,0,0
E15176,hr,mid,35000,240,0,0,1345.365034322988,0.0384390009806568,105,2701.9494207959783,0,0
E15177,hr,mid,25000,772,0,0,2074.953538352654,0.08299814153410616,80,1769.9156663130207,0,0
E15178,engineering,junior,15000,68,1,3,4069.073309108208,0.2712715539405472,41,3151.8844064802697,1,0
E15179,hr,senior,50000,80,2,4,19254.946953136376,0.3850989390627275,58,1430.5634457925232,0,0
E15180,sales,junior,15000,274,2,2,3270.905444149651,0.21806036294331008,45,19059.0497009983,0,0
E15181,ops,senior,25000,590,2,2,199.100156565846,0.00796400626263384,30,782.0543012833581,0,0
E15182,ops,junior,35000,212,0,1,2194.283821809091,0.06269382348025974,84,1001.1824312985408,0,0
E15183,hr,junior,20000,308,0,1,4612.453636041753,0.23062268180208764,152,2449.890501119436,0,0
E15184,engineering,junior,15000,239,1,1,951.1061436553784,0.06340707624369189,37,6771.789043179202,0,0
E15185,ops,mid,15000,112,1,1,2603.2306236720005,0.17354870824480004,2,2149.188213755758,0,0
E15186,sales,mid,25000,809,0,1,4346.007544597505,0.1738403017839002,174,1468.2142305558402,0,0
E15187,sales,junior,50000,562,0,0,3870.0410477336645,0.0774008209546733,125,3838.8876612774275,0,0
E15188,ops,junior,15000,734,0,1,409.64250720495636,0.027309500480330425,123,2328.1983426763,0,0
E15189,support,junior,20000,314,0,0,3231.620648470825,0.16158103242354124,73,76.08228710773989,1,0
E15190,engineering,senior,50000,337,0,0,8822.30653260794,0.1764461306521588,111,24682.17581949548,0,0
E15191,engineering,junior,25000,18,0,1,1141.1668082522797,0.04564667233009119,95,2704.8189011862814,0,0
E15192,engineering,junior,15000,227,0,0,1543.2775335296233,0.10288516890197488,119,6654.493362392125,0,0
E15193,hr,senior,15000,245,1,3,548.6794885717181,0.036578632571447875,29,1699.6994469315005,0,0
E15194,engineering,junior,20000,90,0,0,2747.4749274471515,0.13737374637235758,135,1398.9891097014504,1,1
E15195,support,junior,20000,130,0,0,449.57165418700697,0.02247858270935035,99,7867.863159521782,0,0
E15196,hr,junior,15000,44,1,3,2449.8936079138794,0.16332624052759195,56,6036.9336072543565,0,0
E15197,engineering,junior,25000,17,2,2,1714.3295186391586,0.06857318074556634,41,19766.65998405437,0,0
E15198,support,junior,15000,1252,1,1,564.8540140694148,0.03765693427129432,38,11550.08692827331,0,0
E15199,engineering,senior,25000,283,3,3,6061.733593996781,0.24246934375987123,20,9797.842343182781,0,0
E15200,sales,mid,25000,876,0,0,3915.946363096129,0.15663785452384515,155,5240.52660009892,0,0
E15201,ops,mid,20000,110,0,0,932.9640102305901,0.04664820051152951,122,12054.047575232295,1,0
E15202,hr,senior,25000,13,0,0,3284.7137514824003,0.131388550059296,83,7453.338721827072,0,0
E15203,ops,mid,25000,347,0,0,2544.15974026928,0.1017663896107712,137,10999.458308632464,1,0
E15204,engineering,mid,50000,308,0,0,2969.1831104428925,0.05938366220885785,130,6802.456982463273,1,0
E15205,ops,junior,15000,333,0,0,2654.5192204373593,0.1769679480291573,155,2798.7294456064565,0,0
E15206,engineering,junior,50000,320,0,2,667.904585317901,0.01335809170635802,132,11825.896495506426,0,0
E15207,support,junior,20000,124,0,0,1418.8797831888173,0.07094398915944086,109,10146.842189432351,1,0
E15208,sales,mid,20000,52,1,2,3224.6447334867885,0.16123223667433942,5,13262.278311556522,0,0
E15209,sales,mid,20000,20,0,0,439.1183195503741,0.021955915977518704,74,15053.292009296681,0,0
E15210,hr,junior,20000,186,0,0,2303.1193978220304,0.11515596989110152,175,906.3125761568277,0,0
E15211,hr,senior,15000,290,0,1,1733.746656268469,0.11558311041789793,128,7914.872112310767,0,0
E15212,ops,mid,25000,257,0,2,157.75324281974886,0.006310129712789955,173,5583.457561516795,0,0
E15213,hr,junior,20000,86,0,0,6825.8072580717635,0.34129036290358816,179,2803.842368774546,0,0
E15214,sales,senior,20000,363,0,4,5751.589064485638,0.2875794532242819,165,2526.2042270410116,1,0
E15215,engineering,mid,50000,10,1,1,10688.548347222411,0.21377096694444822,30,1493.509527758937,0,0
E15216,engineering,junior,35000,174,1,2,8990.009805088164,0.25685742300251896,35,835.3426343492482,0,0
E15217,sales,mid,35000,126,0,0,3388.5013088107903,0.09681432310887972,72,927.4466870175646,0,0
E15218,hr,junior,35000,424,1,1,7077.589661524846,0.20221684747213844,9,20442.01298583536,0,0
E15219,engineering,mid,15000,64,0,0,735.9765480301513,0.04906510320201009,171,3696.8225699188206,0,0
E15220,ops,mid,25000,54,1,3,2140.2820303980684,0.08561128121592274,59,4290.979745627635,0,0
E15221,sales,senior,20000,696,1,1,1554.4966988576873,0.07772483494288436,2,1368.9573655713175,0,1
E15222,support,mid,25000,535,1,1,1672.2391810082668,0.06688956724033067,47,18800.581786660503,0,0
E15223,sales,junior,50000,40,1,1,9633.866364198828,0.19267732728397655,55,186.82155064757032,0,0
E15224,hr,junior,20000,34,1,2,6.2443701783500165,0.0003122185089175008,34,2368.2504770934797,1,0
E15225,ops,junior,20000,668,0,1,2087.5064086231223,0.10437532043115612,95,1135.2923497574125,0,0
E15226,ops,junior,20000,123,0,1,1308.903758490424,0.0654451879245212,161,19487.808274047384,0,0
E15227,support,junior,50000,84,1,2,7345.413644026316,0.14690827288052632,33,7302.5943808918455,0,0
E15228,engineering,junior,20000,74,0,0,2070.082461511812,0.1035041230755906,130,622.9927752786991,1,0
E15229,support,junior,35000,3,0,0,13767.966984110444,0.3933704852602984,64,583.1629762888165,0,1
E15230,support,junior,35000,9,0,0,2717.023793808407,0.07762925125166877,100,6606.517469824685,0,0
E15231,sales,mid,35000,268,1,2,1310.1032636058944,0.03743152181731127,16,11837.552462359445,1,0
E15232,support,junior,20000,107,0,1,5554.679396425994,0.2777339698212997,90,575.4356695694856,1,0
E15233,support,senior,25000,26,0,1,4309.082398099028,0.17236329592396113,123,5373.942177593744,0,0
E15234,support,mid,20000,1704,2,2,3954.434003172726,0.1977217001586363,46,1939.954141907938,1,0
E15235,hr,junior,20000,436,0,0,2935.2179535727964,0.1467608976786398,164,936.1816099747222,0,1
E15236,ops,mid,20000,306,0,0,264.52594269129844,0.013226297134564921,73,973.0354867950743,0,0
E15237,engineering,mid,25000,14,0,0,5485.898021946384,0.21943592087785535,170,8971.048209422388,0,0
E15238,ops,mid,35000,0,1,2,9498.811408201927,0.27139461166291223,56,2115.3886395577038,0,0
E15239,ops,mid,20000,28,0,0,2574.9557806774974,0.12874778903387488,158,4922.9143067812665,0,0
E15240,hr,mid,25000,203,0,0,1669.834306501673,0.06679337226006692,80,588.7457475358734,0,0
E15241,support,junior,25000,13,1,1,4483.827759405359,0.17935311037621435,59,880.9093162220908,0,0
E15242,ops,junior,35000,106,0,0,2993.126876068802,0.08551791074482291,132,5319.911202527671,0,0
E15243,hr,junior,50000,194,0,1,11652.380259145393,0.23304760518290787,116,2577.4800931138475,1,1
E15244,support,junior,20000,135,0,1,2647.052330790237,0.13235261653951186,132,2761.4398480052987,0,0
E15245,engineering,junior,20000,149,2,2,1367.3697575424676,0.06836848787712338,36,1733.8627761951477,0,0
E15246,sales,senior,15000,854,1,2,4829.456322470123,0.32196375483134154,30,153.88335141826644,1,1
E15247,hr,junior,35000,47,1,1,6494.279577639587,0.18555084507541678,37,2876.601537160638,0,0
E15248,sales,junior,15000,2,0,0,1152.2408706335673,0.07681605804223782,102,1414.837940223344,1,1
E15249,sales,junior,25000,177,1,1,1752.8376153239767,0.07011350461295907,40,313.6117106662744,1,0
E15250,sales,junior,50000,29,2,2,16896.948449778276,0.3379389689955655,26,687.682835146803,0,0
E15251,ops,junior,20000,75,1,1,176.1138927819706,0.00880569463909853,1,2234.4140029592254,0,0
E15252,engineering,mid,50000,383,0,1,6178.063683421041,0.12356127366842082,147,3188.4605150256234,0,1
E15253,sales,junior,25000,87,0,1,4521.42650294796,0.1808570601179184,89,4387.095310623834,0,0
E15254,engineering,junior,15000,3,1,2,543.6305597993847,0.03624203731995898,58,2612.1649695614065,0,0
E15255,support,junior,50000,511,1,2,7226.036693194954,0.14452073386389908,24,7312.554191917949,0,0
E15256,ops,junior,15000,216,0,0,2055.085292366685,0.137005686157779,75,1674.5365642547752,0,0
E15257,engineering,mid,20000,306,1,2,723.4925851098192,0.03617462925549096,48,481.09547741781967,1,0
E15258,sales,junior,25000,42,2,3,4530.845866466884,0.18123383465867537,6,2699.85532005392,0,0
E15259,support,junior,35000,160,0,2,4897.116335234694,0.13991760957813412,81,10598.66242997556,0,0
E15260,sales,junior,50000,142,1,1,4109.367737031277,0.08218735474062554,57,5647.189537655539,0,0
E15261,hr,junior,15000,299,1,1,952.3049117001434,0.0634869941133429,57,6541.209578011851,0,0
E15262,ops,junior,35000,577,3,3,2573.5317492641184,0.07352947855040338,13,11984.846103923195,0,0
E15263,engineering,junior,15000,87,0,0,1634.5482850186813,0.10896988566791209,159,209.13409361599477,0,0
E15264,ops,mid,20000,550,1,1,2927.3105502760322,0.1463655275138016,21,2171.7894545788167,0,0
E15265,hr,junior,15000,809,1,4,4348.079800439918,0.2898719866959945,15,6565.336865691264,0,0
E15266,ops,mid,20000,41,0,0,1839.5459850850027,0.09197729925425013,136,1714.80168983524,1,0
E15267,hr,mid,50000,377,0,0,5087.686674333778,0.10175373348667556,157,1113.7998271303197,0,0
E15268,support,mid,15000,242,0,0,1391.7185000526674,0.0927812333368445,108,7062.662966426332,1,0
E15269,ops,junior,15000,6,0,0,2191.325459044985,0.14608836393633234,103,4087.3978760008404,0,0
E15270,ops,junior,20000,255,2,2,3403.0225542977882,0.1701511277148894,40,3730.9882835609837,0,0
E15271,sales,junior,50000,786,0,0,598.7808944269418,0.011975617888538835,91,6366.820370081547,0,0
E15272,support,junior,25000,211,3,3,5192.126266769999,0.20768505067079998,11,4017.58722527817,0,0
E15273,sales,junior,35000,208,1,1,8616.431952675684,0.24618377007644812,13,4962.803959735477,0,1
E15274,support,senior,50000,126,0,0,2334.497409260527,0.04668994818521054,119,111.34191483699854,0,0
E15275,hr,mid,20000,394,0,1,4251.475641401968,0.2125737820700984,127,6208.29764630253,0,0
E15276,hr,senior,25000,130,0,1,2837.9104892228593,0.11351641956891437,165,15379.542499290455,0,0
E15277,hr,mid,20000,381,0,0,3717.7692335672987,0.18588846167836492,157,12169.57462380669,0,0
E15278,engineering,junior,15000,10,2,2,5743.940024878781,0.3829293349919187,2,11548.547322999199,1,0
E15279,hr,junior,50000,60,1,1,4597.927910329803,0.09195855820659606,24,11754.714648589683,0,0
E15280,engineering,junior,20000,304,0,1,1444.1685507647312,0.07220842753823656,72,895.4878942197207,1,0
E15281,sales,mid,20000,218,0,3,2271.0897475400984,0.11355448737700492,152,1332.7774727152882,1,1
E15282,ops,mid,20000,449,1,4,6941.473448870117,0.34707367244350584,14,5795.135062761628,0,0
E15283,hr,mid,50000,266,0,1,790.7541848037494,0.015815083696074986,178,7734.587049584494,0,0
E15284,support,junior,20000,274,1,2,994.586343237697,0.04972931716188485,31,6743.055168925281,0,0
E15285,engineering,junior,20000,88,2,2,1919.7516906770647,0.09598758453385324,4,4876.671565502728,1,0
E15286,hr,mid,50000,40,0,2,1749.0604316536144,0.03498120863307229,93,6459.236572796811,1,0
E15287,hr,junior,25000,256,0,0,575.4201214579953,0.02301680485831981,146,9115.100330984184,0,0
E15288,sales,mid,15000,129,0,0,1894.6075847994812,0.1263071723199654,80,8235.045850943987,1,0
E15289,engineering,junior,20000,278,0,0,1409.9640543049172,0.07049820271524586,118,1622.088434740479,1,0
E15290,support,mid,20000,93,1,1,2491.9632199190946,0.12459816099595473,20,7245.8399554795715,1,0
E15291,engineering,mid,25000,886,0,0,3551.2259315638867,0.14204903726255547,73,2339.940281596956,1,0
E15292,support,junior,15000,428,0,0,2540.176053877016,0.16934507025846773,63,3199.382414456818,1,0
E15293,sales,mid,15000,266,0,0,1195.1899548626006,0.07967933032417338,98,5053.796878383776,0,0
E15294,ops,mid,35000,285,1,1,4963.6551642049635,0.14181871897728468,54,3620.937240409421,1,1
E15295,hr,junior,20000,73,1,1,861.6728195767765,0.04308364097883883,47,4337.368022737827,0,0
E15296,sales,junior,35000,221,0,1,4990.145394092416,0.14257558268835474,171,6380.148362266202,0,0
E15297,ops,junior,20000,1289,1,1,2466.601875955258,0.12333009379776291,39,1190.5255040941925,0,0
E15298,hr,mid,15000,356,0,0,531.9801196752934,0.03546534131168622,69,2194.3696538397676,0,0
E15299,ops,mid,15000,653,0,0,2619.3944787701375,0.17462629858467585,122,1633.7373192104508,0,0
E15300,sales,junior,35000,579,0,1,7575.819270475947,0.21645197915645562,69,2529.4086777520974,0,0
E15301,hr,junior,20000,72,0,0,1416.4378350158468,0.07082189175079234,137,22966.498551652883,0,0
E15302,hr,mid,50000,455,0,0,8856.99895031725,0.17713997900634498,167,1974.5672466173855,0,0
E15303,engineering,mid,25000,150,1,1,6225.796819976375,0.249031872799055,42,15145.508716866525,1,0
E15304,ops,mid,35000,139,0,1,2794.924418309112,0.07985498338026034,80,1196.841825317794,0,0
E15305,ops,senior,25000,68,0,1,635.7429875862557,0.02542971950345023,175,5610.279614155085,0,0
E15306,engineering,senior,25000,348,0,1,3947.538591744477,0.15790154366977907,84,649.0158089102188,0,0
E15307,hr,senior,25000,128,0,2,5015.575340556754,0.20062301362227017,112,3608.3751939184926,1,0
E15308,hr,mid,20000,124,0,0,1513.0609906594398,0.07565304953297199,142,10153.508968106873,1,0
E15309,hr,mid,50000,348,1,1,8547.228544920466,0.17094457089840934,14,3440.297682400297,1,0
E15310,sales,mid,20000,43,1,1,3654.873965093483,0.18274369825467415,20,9349.406262303117,0,0
E15311,hr,junior,35000,696,2,3,1138.7469188560772,0.032535626253030775,56,2992.8779822697306,1,0
E15312,support,junior,15000,83,1,2,1731.234528123045,0.115415635208203,35,1282.7709537293726,0,0
E15313,hr,junior,15000,992,0,0,977.8827070524861,0.06519218047016574,160,9195.901293100202,0,0
E15314,sales,junior,15000,85,0,0,2049.642389493761,0.13664282596625074,110,9712.321929899885,0,0
E15315,ops,junior,20000,221,0,1,509.43111075892176,0.025471555537946087,108,2422.822407238186,0,0
E15316,ops,junior,20000,634,0,0,214.66578274621932,0.010733289137310966,102,8501.315268793542,0,0
E15317,hr,senior,25000,180,1,1,1229.9438298727484,0.04919775319490994,28,2703.711892361325,0,0
E15318,support,senior,35000,182,0,1,1726.2765884512107,0.049322188241463165,70,130.59971455378277,0,0
E15319,support,junior,35000,241,0,1,3344.934805328608,0.09556956586653166,63,759.9562059307327,0,0
E15320,ops,junior,35000,88,1,1,7809.775231954001,0.22313643519868576,34,3665.696362323272,0,0
E15321,sales,junior,25000,448,0,0,347.89212633640153,0.013915685053456061,132,1514.029113427642,0,0
E15322,ops,mid,50000,449,0,1,3622.8572316697077,0.07245714463339416,71,4400.363330811125,0,0
E15323,hr,mid,15000,202,0,0,2744.420332874142,0.1829613555249428,87,2059.462938126279,0,0
E15324,engineering,junior,25000,369,1,1,768.957889014329,0.030758315560573162,30,2911.575641644986,0,0
E15325,hr,mid,20000,550,1,2,1032.7449363228432,0.05163724681614216,35,9431.038866363453,0,0
E15326,hr,senior,50000,745,0,3,9619.462363348961,0.19238924726697923,77,2670.659595798736,0,0
E15327,ops,junior,15000,535,1,2,1803.881659815993,0.12025877732106621,55,2211.248874264459,0,0
E15328,engineering,mid,35000,175,2,3,4615.699182241076,0.1318771194926022,13,283.68674579559035,0,0
E15329,support,senior,25000,184,1,2,1133.0580087627961,0.04532232035051184,33,2161.771642135584,0,0
E15330,ops,senior,25000,874,0,1,5586.409426182325,0.223456377047293,102,4215.936332451493,0,0
E15331,sales,senior,50000,514,0,1,8509.632912734169,0.17019265825468338,91,9975.060342535506,0,0
E15332,sales,mid,15000,709,0,0,903.3771126266154,0.060225140841774355,97,10693.226613840054,0,0
E15333,support,mid,15000,84,3,4,1083.7618288922788,0.07225078859281858,17,12771.416696353492,1,0
E15334,engineering,senior,15000,31,0,0,657.8731744255211,0.043858211628368074,73,4407.363838624583,0,0
E15335,engineering,junior,15000,309,0,0,1696.6663197333119,0.11311108798222079,65,19627.84093040163,0,0
E15336,engineering,junior,20000,1065,2,2,2173.9661911108924,0.10869830955554462,13,666.7848196134412,0,0
E15337,hr,junior,25000,214,1,1,3061.530187560938,0.12246120750243752,20,2268.4718739128034,1,1
E15338,sales,senior,20000,37,0,1,2199.400661144481,0.10997003305722405,129,3896.0323044582055,0,0
E15339,engineering,junior,50000,665,1,1,4760.4892162873975,0.09520978432574795,30,2415.437554584129,0,0
E15340,sales,junior,35000,236,0,1,7386.310365344695,0.21103743900984842,145,13869.894166524806,0,0
E15341,sales,senior,35000,744,1,1,3552.168067464705,0.10149051621327729,9,20096.9151179121,0,0
E15342,engineering,junior,35000,164,0,0,2892.801821886963,0.08265148062534179,66,8900.489703264775,1,0
E15343,ops,junior,15000,72,0,1,3011.902163988264,0.2007934775992176,70,16105.597424045567,0,0
E15344,sales,junior,50000,765,0,0,12863.907539691405,0.2572781507938281,155,4416.438699776842,1,0
E15345,engineering,junior,15000,2352,0,1,1269.534328389895,0.08463562189265968,162,3980.567072391764,1,0
E15346,ops,mid,15000,12,1,1,2379.820644916445,0.15865470966109632,52,7094.408492136669,0,0
E15347,sales,junior,15000,134,0,1,1157.1124626334454,0.0771408308422297,116,7671.566019035813,0,0
E15348,support,junior,15000,206,0,0,2018.726880759211,0.13458179205061407,80,1931.4255190468136,0,0
E15349,engineering,mid,35000,325,2,3,4695.426297622918,0.13415503707494053,47,783.3504621791004,0,0
E15350,sales,mid,50000,718,1,1,3520.876286970246,0.07041752573940492,33,12240.616780788248,0,0
E15351,engineering,junior,20000,130,0,0,506.58618138908827,0.025329309069454412,67,3581.6582389885675,0,0
E15352,support,mid,25000,8,0,0,4733.414212347906,0.18933656849391625,93,8251.599890301086,1,1
E15353,ops,mid,20000,120,2,3,1621.242897577155,0.08106214487885775,34,2739.2751349940054,1,0
E15354,engineering,junior,25000,321,1,2,4178.940170645031,0.16715760682580122,50,1019.1566116993049,0,0
E15355,sales,junior,35000,21,2,3,5243.921907705878,0.14982634022016794,15,863.8120963307114,0,1
E15356,sales,junior,25000,39,1,1,1457.7734439614353,0.058310937758457415,59,2257.264389408852,1,0
E15357,ops,mid,15000,436,1,1,1573.113749184426,0.10487424994562841,7,7310.368560549404,0,0
E15358,engineering,mid,15000,1762,1,3,764.1767759763584,0.050945118398423896,1,1416.9704005351746,1,0
E15359,engineering,junior,35000,48,1,2,6705.8414881883855,0.19159547109109673,56,660.1252170161198,0,1
E15360,hr,junior,20000,401,1,1,1134.2288579213475,0.056711442896067374,47,4395.216973062297,0,0
E15361,sales,junior,15000,87,1,1,4448.501401451677,0.2965667600967785,7,4210.090800545494,0,0
E15362,engineering,junior,20000,31,1,3,1571.8946099680722,0.07859473049840361,9,1527.7789816961804,0,0
E15363,engineering,mid,25000,269,2,2,2145.0014270423335,0.08580005708169333,33,5339.385644694475,0,0
E15364,hr,mid,35000,168,0,1,3411.6331521566417,0.09747523291876119,80,9675.071940969254,0,0
E15365,ops,junior,25000,22,0,0,605.6733897677725,0.0242269355907109,139,546.0951162815697,1,0
E15366,sales,junior,20000,328,1,1,4290.86864111816,0.21454343205590798,1,6582.417116271949,0,0
E15367,support,senior,35000,219,1,1,3992.2667241086665,0.1140647635459619,20,4358.336317299445,0,0
E15368,support,junior,15000,363,1,2,1776.6176531518615,0.11844117687679077,35,274.47044177518455,0,0
E15369,ops,junior,15000,44,0,0,690.6953902989716,0.046046359353264774,149,5038.40996184233,0,0
E15370,sales,mid,25000,3,0,0,3064.6141918346934,0.12258456767338774,78,2484.6478615777464,0,0
E15371,hr,junior,25000,1479,0,1,3212.035362478712,0.1284814144991485,131,3959.6819528712062,0,0
E15372,sales,senior,50000,62,2,2,6473.555828859541,0.12947111657719082,30,1297.6177763530764,0,0
E15373,sales,junior,50000,1179,0,0,3168.21464755973,0.0633642929511946,123,11386.391586213418,1,0
E15374,sales,mid,20000,58,1,1,1819.3702901417166,0.09096851450708583,27,4005.6479613166134,0,0
E15375,sales,junior,50000,364,0,0,2386.6381106628687,0.047732762213257375,74,4868.7147220813185,0,0
E15376,support,junior,15000,487,2,3,550.6383074462532,0.03670922049641688,39,3755.8267826369065,1,0
E15377,support,mid,20000,122,0,0,6942.133020798481,0.34710665103992405,170,150.67265895477968,1,1
E15378,sales,junior,20000,454,1,1,2191.5418550499844,0.10957709275249922,52,4000.838492198271,1,0
E15379,support,junior,35000,122,0,0,1873.6736843971896,0.053533533839919704,160,3992.6017669651133,0,0
E15380,support,junior,15000,306,0,0,3703.6874344952607,0.24691249563301737,176,4974.995342577422,0,1
E15381,support,mid,20000,638,2,2,4688.918483663483,0.23444592418317414,59,5125.321731112068,0,0
E15382,support,junior,15000,224,2,2,4620.236865295603,0.30801579101970683,15,1450.5084280684982,1,1
E15383,engineering,junior,25000,107,1,1,257.9258479273109,0.010317033917092435,19,1778.8119346160795,0,0
E15384,engineering,senior,15000,194,1,3,1985.070158028081,0.1323380105352054,16,982.3984573187068,0,1
E15385,ops,mid,25000,421,0,1,3005.781562863487,0.12023126251453949,136,1067.0568016519308,0,0
E15386,ops,mid,20000,660,0,4,2390.8239269570818,0.11954119634785408,103,1262.9308431549712,0,0
E15387,sales,mid,35000,457,0,0,3695.9125820475815,0.10559750234421661,153,3367.4499853159946,0,0
E15388,support,junior,35000,165,0,0,13764.038614578705,0.39325824613082017,107,2981.1220838446893,0,0
E15389,ops,junior,25000,89,1,1,2204.0769115511475,0.08816307646204591,23,9402.747336574404,0,0
E15390,support,mid,35000,875,0,0,1756.1364018130344,0.050175325766086694,78,3830.626709140047,0,0
E15391,support,senior,25000,366,0,0,979.7467753074357,0.03918987101229743,114,3203.3113363277575,0,0
E15392,ops,junior,25000,98,2,3,1883.0065307116429,0.07532026122846572,52,10574.469417126995,0,0
E15393,support,junior,25000,68,1,2,2906.8969826572916,0.11627587930629167,53,13855.327724140223,0,0
E15394,sales,junior,20000,741,1,2,1691.4370245046184,0.08457185122523092,46,1050.099841540913,0,0
E15395,sales,mid,15000,111,0,0,1884.8887405750904,0.1256592493716727,84,1967.5346279108687,1,0
E15396,engineering,junior,35000,341,1,1,6132.063234619529,0.17520180670341512,55,1628.6248311472436,0,1
E15397,ops,junior,35000,935,1,2,2140.144453404133,0.06114698438297522,40,9151.902719336687,1,0
E15398,support,junior,25000,302,0,0,3832.191932686943,0.15328767730747772,161,9080.383560262222,0,0
E15399,engineering,junior,50000,251,0,1,6605.380237602533,0.13210760475205066,135,376.13173319902546,0,0
E15400,engineering,junior,20000,11,0,0,3991.726416147121,0.19958632080735605,105,3674.1191936237483,1,0
E15401,hr,mid,50000,661,0,0,1646.1216503528508,0.032922433007057016,132,5053.181726557755,1,1
E15402,hr,mid,35000,457,0,0,4948.348615817095,0.14138138902334557,157,4329.574082250469,0,0
E15403,engineering,junior,25000,35,0,0,1527.116067779857,0.06108464271119428,106,4149.556728377819,0,0
E15404,hr,junior,20000,772,1,1,3400.9794251869785,0.17004897125934892,20,5635.804154213566,0,0
E15405,ops,junior,25000,56,0,0,6922.322138004376,0.27689288552017505,74,3338.936443572107,0,0
E15406,support,junior,20000,573,0,1,6541.918323997959,0.327095916199898,64,58.084834584476624,0,0
E15407,support,junior,20000,63,1,2,3402.981387695774,0.17014906938478871,3,4265.973417674821,0,1
E15408,support,mid,15000,104,0,1,882.2051935726461,0.058813679571509736,110,1525.9963193824308,0,0
E15409,ops,mid,35000,563,0,0,271.6506004478936,0.007761445727082675,96,5937.485583217606,0,0
E15410,ops,junior,35000,15,0,1,8095.433067586145,0.23129808764531842,136,2650.802038179073,0,0
E15411,hr,junior,25000,102,1,1,4971.802355388927,0.1988720942155571,28,4130.383027142322,0,0
E15412,hr,senior,20000,69,1,1,5011.341992626149,0.2505670996313074,52,4211.909160798811,0,0
E15413,hr,senior,50000,10,1,1,10314.013860822259,0.20628027721644518,26,16377.761760805464,0,0
E15414,ops,junior,35000,739,2,2,6903.892184942839,0.19725406242693824,44,497.3574014843174,0,0
E15415,sales,junior,35000,178,0,1,7686.347084286668,0.2196099166939048,151,15947.632345413665,1,0
E15416,ops,senior,20000,15,1,1,3899.062069509141,0.19495310347545705,18,13220.774003686975,0,0
E15417,sales,junior,20000,575,1,2,2361.9311117603265,0.11809655558801632,22,518.5328765001732,0,0
E15418,ops,junior,35000,301,2,3,4533.756006860269,0.12953588591029339,35,1285.9542987067496,0,0
E15419,sales,senior,35000,326,0,0,1847.6322363647573,0.052789492467564494,119,2351.816352656431,0,0
E15420,support,senior,35000,122,0,0,1507.2890979683693,0.043065402799096264,156,1297.8715385111948,0,0
E15421,support,mid,15000,121,1,2,3006.830547148352,0.20045536980989012,23,869.0492152913529,1,0
E15422,engineering,junior,35000,366,1,1,266.4263419706241,0.007612181199160689,36,1265.30933119407,0,0
E15423,sales,junior,25000,790,1,1,1118.1410461304151,0.04472564184521661,46,5925.633386984139,0,0
E15424,sales,mid,25000,177,0,1,3740.38276901784,0.1496153107607136,88,3596.5022115391903,0,0
E15425,ops,junior,15000,21,0,2,1448.2290537205586,0.09654860358137057,82,802.9268385553096,0,0
E15426,hr,mid,20000,989,2,2,887.2842542161108,0.04436421271080554,39,877.6578220954995,0,0
E15427,engineering,mid,25000,34,1,2,3336.961675977913,0.1334784670391165,47,8235.744576732344,1,0
E15428,ops,mid,25000,124,0,1,1361.1254283296526,0.054445017133186106,104,3728.3876630459417,0,0
E15429,ops,mid,20000,407,0,0,1426.4263474265872,0.07132131737132937,116,248.11506983437064,0,0
E15430,support,mid,25000,81,0,1,2090.3703634727344,0.08361481453890938,122,1027.3655696657459,0,0
E15431,ops,junior,15000,156,0,1,1357.1758423910119,0.09047838949273412,68,1698.6529674633898,0,0
E15432,engineering,senior,50000,361,2,2,3093.3568211249512,0.061867136422499025,38,2601.137411070426,0,0
